 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
3960.97,11.6108,3879.917977621687,797.1949747885006,3955.88,11.2693,3879.608690748187,773.0607874359803,4193.62,11.4517,4110.135184395112,832.6088339654787,11869.661852764986,2402.8645961899592,12110.43478850398,12110.470000000001,2.0,11,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3961.01,11.5338,3881.025018997901,791.9880188565635,3916.86,11.2901,3841.062887514238,766.8299379659,4142.88,11.4468,4060.4756241445016,822.1875699184001,11782.56353065664,2381.0055267408634,12020.731702867773,12020.75,3.0,12,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3917.69,11.4871,3839.216972823924,780.1973927671776,3896.0,11.2007,3821.7920396682744,756.7837244075823,4119.55,11.3477,4039.017696677278,810.5727903327236,11700.026709169477,2347.5539075074835,11933.215591110922,11933.240000000002,3.0,13,900.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3882.02,11.446,3804.8150431879144,770.3646977444839,3872.8,11.1016,3800.3294065734453,745.7051974695668,4093.75,11.266,4014.8665596671444,799.7721991708052,11620.011009428505,2315.842094384856,11848.534950168503,11848.57,3.0,14,1800.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3888.91,11.5196,3810.5735337435194,776.6275375193875,3834.86,11.1946,3761.8958718814665,744.5069970935017,4069.66,11.3592,3989.942184382116,801.5571600878308,11562.411590007103,2322.69169470072,11793.3989369207,11793.43,3.0,15,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3874.97,11.5027,3797.1424231340998,772.7237018076362,3838.76,11.297,3764.3837060701526,751.9931190333753,4051.42,11.3321,3972.4364557622425,796.0858127935167,11533.962584966495,2320.8026336345283,11765.135688792201,11765.15,4.0,16,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3813.06,11.4181,3737.5945278440217,754.8600592364296,3760.31,11.1792,3688.9603863822686,729.0422236073738,4006.93,11.2465,3929.9857084196015,781.4731962887035,11356.54062264589,2265.375479132507,11580.282422085445,11580.3,4.0,17,900.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3839.77,11.4746,3763.0244818754554,763.8588886083354,3806.72,11.2442,3733.6501017037335,742.2762804021818,4040.99,11.3775,3961.579369550201,797.1756888253855,11458.25395312939,2303.3108578359024,11687.464419720389,11687.48,4.0,18,1800.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3827.48,11.5617,3749.8183008134283,767.1152855240797,3781.25,11.3495,3707.3076838220627,744.1245191323111,4000.57,11.4667,3920.7202657794837,795.3068102349288,11377.846250414976,2306.5466148913197,11609.286911122006,11609.3,4.0,19,2700.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3789.84,11.3013,3716.3558074272614,742.6888569257452,3734.53,11.266,3662.5684551019826,729.5934707711383,3982.09,11.3333,3904.4416744115556,782.5445541426309,11283.3659369408,2254.8268818395145,11506.458670415586,11506.460000000001,5.0,20,0.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
3803.48,11.2459,3730.4502867477277,741.7551944569028,3755.34,11.2143,3683.637969184311,730.335421285102,4015.41,11.4179,3935.942529988561,794.9049432021704,11350.030785920599,2266.995558944175,11574.215641053954,11574.23,5.0,21,900.0,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
