case,topology,donor, S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva,season,design
NC_GSO_urban__NC,NC_GSO_urban,NC,4017.77,15.6435,3868.944247396022,1083.3956726151462,3915.93,15.1267,3780.247451260805,1021.8791377341,3783.51,14.3203,3665.94937652858,935.822145938917,11315.141075185404,3041.096956288164,11716.684183201878,11717.21,11.0,47,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4028.96,14.1247,3907.152064045816,983.1995880911072,3877.93,14.2781,3758.141015062033,956.4084879425276,3862.02,13.7647,3751.1068652219055,918.9100968457618,11416.399944329754,2858.518172879397,11768.828056929637,11768.91,12.0,48,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4038.73,14.0685,3917.5915369556014,981.7415965893688,3899.82,14.3256,3778.5561674762735,964.940061157696,3860.74,13.4481,3754.8823015918097,897.8709533070942,11451.030006023686,2844.5526110541587,11799.04944289623,11799.29,12.0,49,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,4017.52,14.8586,3883.180649727881,1030.2305528273523,3879.32,14.6726,3752.811473544925,982.6137117044358,3846.4,14.1524,3729.657186581897,940.4521415670274,11365.649309854703,2953.296406098816,11743.080681698346,11743.24,12.0,50,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3587.79,13.9397,3482.128851112935,864.3007279569476,3691.21,14.2941,3576.934423343926,911.356897816249,3613.52,13.6417,3511.581177800728,852.2466908798478,10570.64445225759,2627.9043166530446,10892.40126113282,10892.52,12.0,51,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3616.44,14.1825,3506.2117389610094,886.0685724999037,3646.83,14.3102,3533.675226639261,901.3925013754922,3559.84,13.6302,3459.583957825648,838.8919265050952,10499.470923425915,2626.353000380491,10822.967234288104,10823.11,13.0,52,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3459.47,13.4738,3364.253511853989,806.0589239491737,3489.37,13.6976,3390.1289667012334,826.2739170718312,3368.75,12.8601,3284.2497106256305,749.7869035635802,10038.632189180851,2382.119744584585,10317.394569715636,10317.59,13.0,53,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3361.33,12.8013,3277.781881611381,744.7719822067385,3450.87,13.4014,3356.903552697933,799.8139125971721,3311.71,12.5504,3232.577481706112,719.6290355916532,9867.262916015425,2264.214930395564,10123.712101042747,10123.91,13.0,54,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3361.08,12.9802,3275.1968237623,754.9467080644431,3378.72,13.1533,3290.078270971501,768.8522675268509,3230.24,12.2764,3156.3748716119653,686.8392297012076,9721.649966345763,2210.638205292502,9969.824438918144,9970.04,13.0,55,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3227.95,12.3173,3153.6464874120743,688.6036849549109,3269.93,12.7423,3189.3980701351643,721.2365458835891,3181.01,11.9868,3111.649585353148,660.6523125453992,9454.694142900384,2070.4925433838994,9678.748922665738,9678.89,14.0,56,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3319.09,12.8999,3235.3214252898983,740.9815808507941,3401.12,13.5857,3305.9554977341336,798.9214613473955,3309.4,12.5161,3230.7526036755985,717.1931217206018,9772.02952669963,2257.096163918792,10029.30925656729,10029.61,14.0,57,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3203.3,12.3122,3129.624714041376,683.0666433529278,3306.54,13.2304,3218.776517219982,756.7592112377645,3178.41,12.1459,3107.261280406105,668.7431968917577,9455.662511667462,2108.56905148245,9687.910867644428,9688.25,14.0,58,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3293.83,13.0279,3209.0481664670506,742.5132552314877,3373.7,13.6736,3278.083080563119,797.5105058403999,3233.37,12.5407,3156.228301061921,702.071555096616,9643.35954809209,2242.095316168504,9900.574467199547,9900.9,14.0,59,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3147.69,12.38,3074.497317164228,674.8470810857575,3208.32,12.781,3128.826714081312,709.7609566967908,3104.83,11.8111,3039.093772521101,635.5142569002371,9242.41780376664,2020.1222946827847,9460.61208087812,9460.84,15.0,60,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3128.25,12.4912,3054.2019398461,676.6081385412973,3199.0,12.8631,3118.72036249258,712.1687304102534,3110.47,12.0428,3042.0148310331647,648.9756456711328,9214.937133371845,2037.7525146226835,9437.558035998843,9437.72,15.0,61,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3148.05,12.7959,3069.868825132987,697.2260745099942,3242.06,13.2709,3155.482692094869,744.2325063377149,3130.33,12.3328,3058.092818502929,668.6061787934746,9283.444335730786,2110.064759641184,9520.226469180849,9520.44,15.0,62,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3218.49,13.3611,3131.3751160894844,743.7524873474832,3311.23,13.8392,3215.1078255973057,792.0390032586561,3218.11,13.098,3134.3872586243565,729.2794286645512,9480.870200311148,2265.0709192706904,9747.689265896492,9747.83,15.0,63,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3294.94,15.2161,3179.4285692570315,864.7910595006077,3382.08,15.5249,3258.6821863475493,905.23783326878,3212.68,14.6695,3107.955298290716,813.5887451450335,9546.066053895296,2583.6176379144213,9889.512485672618,9889.7,16.0,64,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3330.15,14.7163,3220.90616883662,845.9683646864154,3389.95,14.8985,3275.98940916955,871.5815472512827,3186.59,13.8626,3093.774461927352,763.4889696820275,9590.670039933522,2481.038881619725,9906.387118772784,9906.69,16.0,65,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3001.17,14.622,2903.969040790252,757.6180957657643,3085.21,15.0228,2979.766027009595,799.6969228273009,2892.97,13.8879,2808.4003647475606,694.3794439539287,8692.135432547408,2251.694462546994,8979.050413624533,8979.35,16.0,66,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2914.89,13.5292,2834.004198341343,681.9119561084416,3040.58,14.0153,2950.065247564233,736.3706753488907,2923.5,13.3733,2844.225695103636,676.1896518819572,8628.295141009212,2094.4722833392893,8878.867674767975,8878.97,16.0,67,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2953.84,14.9254,2854.1833280428305,760.7945028208023,3019.2,15.1388,2914.4216803496192,788.4890037965652,2835.99,14.1313,2750.1695014109714,692.3922252660909,8518.774509803421,2241.6757318834584,8808.78137064326,8809.029999999999,17.0,68,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2815.3,13.8425,2733.5354588935334,673.571068983608,2887.3,14.0573,2800.8348970777183,701.3024806113607,2826.01,13.6498,2746.192891537397,666.9011340292298,8280.56324750865,2041.7746836241984,8528.573828881339,8528.61,17.0,69,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2774.51,11.7026,2716.837945917296,562.7586656142137,2868.87,12.1134,2804.99227321788,602.0244381152561,2799.97,11.4495,2744.2507233568526,555.8056928958085,8266.080942492028,1720.5887966252783,8443.252924963359,8443.35,17.0,70,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2787.74,11.4006,2732.735393950719,551.0458912368453,2862.31,11.7719,2802.108646885382,583.9569052166211,2811.79,11.0425,2759.7307709673973,538.5620445925362,8294.574811803497,1673.5648410460026,8461.725036054431,8461.84,17.0,71,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2823.32,11.6498,2765.159912665189,570.1109363882109,2838.72,11.7072,2779.667015909926,576.0056588805425,2893.57,11.1737,2838.720094045078,560.7277169577985,8383.547022620194,1706.844312226552,8555.534944506046,8555.61,18.0,72,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2920.98,11.3357,2863.9986250629177,574.1393872899821,2945.3,11.4876,2886.2992468860675,586.5737357101156,2923.06,10.6584,2872.6294457266536,540.6291068229469,8622.92731767564,1701.3422298230448,8789.166109984271,8789.34,18.0,73,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3159.66,11.0459,3101.1241711281527,605.3760738951677,3201.04,11.3068,3138.9122831606105,627.6039835943078,3119.59,10.4859,3067.4919872101923,567.7452566964043,9307.528441498956,1800.7253141858798,9480.12116728799,9480.29,18.0,74,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3061.57,10.3675,3011.585916687021,550.9638203297892,3078.41,10.4979,3026.882299525858,560.8847233764284,3050.74,9.8201,3006.040943295827,520.3195122510145,9044.509159508709,1632.1680559572324,9190.599463545568,9190.72,18.0,75,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3005.14,10.1274,2958.3175251726443,528.4163508601894,3063.57,10.2882,3014.3134349791103,547.1523193813929,2973.71,9.4234,2933.58090123948,486.8821828563504,8906.211861391235,1562.4508530979328,9042.22662779099,9042.42,19.0,76,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3063.74,10.086,3016.392964365025,536.5410255788232,3190.79,10.3321,3139.050413107715,572.2790648523526,3075.58,9.3141,3035.0312986532995,497.7723903501131,9190.47467612604,1606.5924807812887,9329.842665973369,9330.11,19.0,77,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3023.09,9.66641,2980.1684028254904,507.6115039088145,3146.85,9.98444,3099.1905630558417,545.6031308246065,3010.74,8.82209,2975.1209145963576,461.747648755607,9054.479880477693,1514.962283489028,9180.344036383907,9180.68,19.0,78,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2959.56,9.57382,2918.3396487919545,492.2286947028304,3027.75,9.72104,2984.2761437265763,511.2396311754738,2956.97,8.92938,2921.132717754413,458.9719230679759,8823.748510272944,1462.44024894628,8944.119255370093,8944.279999999999,19.0,79,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3132.36,9.94824,3085.262529958163,541.1416550554537,3259.86,10.3367,3206.9534725790863,584.9244774438312,3097.24,9.51542,3054.6255288790026,512.0141559768388,9346.841531416252,1638.0802884761235,9489.296794014914,9489.46,20.0,80,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3127.67,9.7597,3082.4044036592627,530.191211924513,3305.11,10.2869,3251.983308944187,590.2174772475134,3119.61,9.28581,3078.729723697037,503.3784267570132,9413.117436300488,1623.7871159290396,9552.144495737142,9552.39,20.0,81,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3051.38,9.1312,3012.711498425066,484.2409851069952,3180.68,9.71833,3135.035701655463,536.9137842760585,2989.78,8.66823,2955.629559716547,450.5977742175064,9103.376759797076,1471.75254360056,9221.579256310071,9221.84,20.0,82,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3133.64,9.30641,3092.3938730848063,506.7541645685337,3183.32,9.68366,3137.9624011569194,535.4607280889066,3099.68,9.14648,3060.2681250179885,492.7221381254187,9290.624399259714,1534.9370307828592,9416.566965544736,9416.64,20.0,83,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3099.72,9.10753,3060.641868922437,490.647968098279,3216.8,9.53228,3172.3839003930366,532.7125195891925,3075.19,8.79989,3038.9909395543705,470.45467943941634,9272.016708869844,1493.815167126888,9391.580144102476,9391.71,21.0,84,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3150.71,9.65286,3106.101490988041,528.3058127466218,3267.12,10.4331,3213.104770580313,591.6340318761523,3157.8,9.67785,3112.859869752956,530.8524006554081,9432.06613132131,1650.7922452781822,9575.43662412786,9575.63,21.0,85,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2923.98,9.7818,2881.470932568128,496.7738974271539,3009.4,10.4122,2959.8442419323687,543.8845681758224,2924.78,9.84352,2881.7223501157705,500.0143450374608,8723.037524616266,1540.672810640437,8858.05037044327,8858.16,21.0,86,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2827.23,9.8724,2785.3644685568074,484.7414261245406,2912.67,10.2784,2865.928563692204,519.7114552452553,2809.85,9.34526,2772.5569735145946,456.27278147572144,8423.850005763607,1460.7256628455175,8549.55954314016,8549.75,21.0,87,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2891.69,10.9401,2839.1367979699603,548.7925824142302,2943.22,11.0311,2888.839502130769,563.1609888201136,2812.12,9.98809,2769.499024917178,487.74383172194223,8497.475325017907,1599.6974029562862,8646.74034999972,8647.029999999999,22.0,88,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2845.18,10.1108,2800.9946579973266,499.4778856670602,2951.38,10.0269,2906.300969478257,513.8663048009114,2801.43,9.45961,2763.335328088769,460.4214476287297,8470.630955564353,1473.7656380967014,8597.881945072266,8597.99,22.0,89,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2653.98,9.70651,2615.9864684236645,447.4646772922782,2831.65,10.1606,2787.2416558219807,499.5254493524266,2559.78,9.01892,2528.1324915550736,401.2726673267668,7931.360615800719,1348.2627939714716,8045.1410043256865,8045.41,22.0,90,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2571.3,9.38213,2536.903857235477,419.1688313123468,2716.2,9.76799,2676.822806726085,460.827626549324,2559.82,8.89749,2529.016770388396,395.9199508666504,7742.743434349958,1275.9164087283211,7847.16755092126,7847.32,22.0,91,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2521.57,9.58375,2486.3771931370434,419.8139091882948,2644.14,9.94907,2604.376680017364,456.835252779088,2535.86,9.30619,2502.4836487950283,410.0750262007215,7593.237521949435,1286.7241881681043,7701.487856327351,7701.57,23.0,92,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2477.91,9.76044,2442.042711466241,420.0778064532907,2628.78,10.1144,2587.926325643631,461.6509736160603,2478.32,9.22829,2446.243606914317,397.4446351768168,7476.212644024189,1279.1734152461677,7584.855972590363,7585.01,23.0,93,900.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2303.83,9.08443,2274.9324829538537,363.75110570472975,2496.1,9.57387,2461.3342946740886,415.1490092258506,2328.72,8.47337,2303.3007533693094,343.13623814510004,7039.567530997252,1122.0363530756804,7128.427358197187,7128.65,23.0,94,1800.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2292.19,9.36765,2261.621859530309,373.097253534072,2461.96,9.82293,2425.8669303977304,420.01985381966506,2277.44,8.22333,2254.023526920023,325.746671035975,6941.512316848062,1118.863778389712,7031.105844712186,7031.59,23.0,95,2700.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,2218.35,8.51261,2193.911122687065,328.37586429270726,2366.04,9.06219,2336.506998040036,372.6665127294654,2248.63,7.56273,2229.0699799092195,295.94577470798987,6759.488100636319,996.9881517301626,6832.617708999554,6833.02,24.0,96,0.0,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,,,,,,,,,,,,,,,,,,0,,uhs0_1247_circuit_1_fire_mixed,uhs0_1247,circuit_1,fire_mixed,summary,3827.0,648.0,6.0,6.0,1000.0,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3951.01,15.9029,3799.7947405974487,1082.6079389270935,4215.85,17.6216,4018.0280233069816,1276.2609554553464,3901.28,16.1085,3748.1079568433743,1082.4381655537602,11565.930720747803,3441.3070599362,12067.03558119825,12068.14,0.0,1,900.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3891.37,16.6181,3728.836333338795,1112.8971543105354,4155.08,18.2438,3946.216627822158,1300.793654927604,3871.29,16.7349,3707.330339185152,1114.7143222625705,11382.383300346104,3528.4051315007096,11916.723222765491,11917.74,0.0,2,1800.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3915.75,16.7758,3749.101516052109,1130.1928529396114,4196.17,18.3772,3982.171810289112,1322.9324783369489,3807.55,16.8202,3644.65363680181,1101.7880332656275,11375.92696314303,3554.913364542188,11918.436277472194,11919.47,0.0,3,2700.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3888.83,17.1531,3715.855217525007,1146.917072543689,4228.56,18.5437,4009.0189508142007,1344.7998831099767,3920.07,16.8587,3751.596680056469,1136.8690140421984,11476.470848395677,3628.585969695864,12036.445458421244,12037.46,1.0,4,0.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3866.59,17.0973,3695.713285709019,1136.7592260165943,4208.21,18.6978,3986.1115657970095,1349.053738410489,3862.08,16.9248,3694.804302699064,1124.314498330641,11376.629154205091,3610.127462757725,11935.690646530127,11936.88,1.0,5,900.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3941.56,17.7718,3753.4677138569664,1203.069139589807,4257.97,19.1231,4023.002060723492,1394.906068634925,3903.63,17.7091,3718.649392523241,1187.4232069428865,11495.1191671037,3785.3984151676186,12102.35538345608,12103.16,1.0,6,1800.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3904.3,18.1829,3709.339661785405,1218.3422193725935,4248.64,19.6647,4000.8510342558566,1429.731741024813,3884.4,18.373,3686.391359731029,1224.3700841250627,11396.582055772293,3872.444044522469,12036.52381013341,12037.34,1.0,7,2700.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3895.67,18.2398,3699.931522061614,1219.3241902606658,4220.76,19.8625,3969.669956881005,1434.062554784957,3820.67,18.6255,3620.5676065814328,1220.249751105565,11290.169085524052,3873.636496151188,11936.204492385234,11937.1,2.0,8,0.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3934.38,18.5143,3730.753928819902,1249.3282623053342,4264.28,20.0856,4004.92902140533,1464.4546602422856,3860.57,18.7918,3654.783752744353,1243.6062260924496,11390.466702969585,3957.389148640069,12058.344023340558,12059.23,2.0,9,900.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
NC_GSO_urban__NC,NC_GSO_urban,NC,3828.98,18.452,3632.128871763857,1211.9107637526,4177.11,19.9639,3926.098808401012,1426.1823511641662,3793.21,18.7344,3592.236680402113,1218.30937617405,11150.464360566984,3856.402491090817,11798.503957263643,11799.3,2.0,10,1800.0,uhs0_1247_circuit_1_fire_stress,uhs0_1247,circuit_1,fire_stress,data,,,,,,winter,NC
